filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
New_World.mp3,0.25642433762550354,0.014179619029164314,835.4639864052423,1312.2636861951705,1289.5422023147253,0.03951223273026316,-494.896728515625,136.96224975585938,19.670541763305664,19.34272003173828,0.7832143902778625,-13.763891220092773,-17.26219940185547,-9.17568588256836,-13.824563026428223,-14.088254928588867,-8.459620475769043,-11.67798137664795,-14.877967834472656,-11.922576904296875,-6.439789295196533,-3.698643445968628,-4.464404106140137,-5.900467395782471,-6.0506181716918945,-6.539928913116455
Ocean_Sunset.mp3,0.3579756021499634,0.024411343038082123,1003.77140064362,1626.4520221525588,1836.6555606617646,0.0355961566369969,-434.6216125488281,147.7146453857422,31.38239860534668,22.291099548339844,11.18785572052002,4.0893096923828125,-1.5790669918060303,-0.3038272261619568,-3.0451247692108154,-3.0232019424438477,-4.220320701599121,-1.1564089059829712,-3.622020721435547,-4.677985191345215,-4.927889347076416,-2.746093273162842,-6.614326477050781,-5.5538649559021,-6.3518877029418945,-6.301310062408447
"Ottorino_Respighi,_Fontane_di_Roma_(I._Valle_Giulia_fountain_at_dawn).mp3",0.2095736265182495,0.002391181653365493,1786.0238046282675,1708.3728992845402,3347.171426778976,0.11120000786087461,-581.1187744140625,93.309814453125,-40.01418685913086,14.59385871887207,-14.507872581481934,-6.249009609222412,-7.261074066162109,-1.9337178468704224,-14.1154146194458,-4.229619026184082,-0.19231289625167847,4.978565692901611,-5.410131931304932,6.305979251861572,5.585787296295166,10.349686622619629,5.247793674468994,11.887147903442383,5.168667316436768,6.59273624420166
Pat_Metheny_with_Charlie_Haden_-_Cinema_Paradiso.mp3,0.28608977794647217,0.08131378144025803,667.6226670526112,1258.4931970909718,1071.7768524453368,0.021386869920665633,-318.2687683105469,131.19725036621094,25.811616897583008,30.329607009887695,13.365778923034668,15.638930320739746,3.0694198608398438,2.5266778469085693,-4.72835111618042,-3.5962533950805664,-5.500982284545898,0.9669593572616577,-4.12526798248291,-6.627033233642578,-4.878483772277832,-2.7770607471466064,-2.642484664916992,-0.30201271176338196,-2.057450771331787,-0.25579360127449036
Peter_Warlock_-_Pied-en-l_air.mp3,0.29600462317466736,0.01075150165706873,955.0526973140769,1417.4396269463502,1844.8221779460139,0.03830286740518576,-484.6837158203125,128.43849182128906,2.795501232147217,24.072898864746094,2.618352174758911,3.529111623764038,-3.033961534500122,2.196805715560913,-3.0168297290802,0.8884751796722412,-1.1345295906066895,4.505844593048096,2.0750885009765625,2.7741212844848633,-0.8496860861778259,1.2265450954437256,-0.7886315584182739,4.241031646728516,-0.4844997227191925,0.16756342351436615
Pierne_Concertstuck_for_Harp_and_Orchestra_op.39.mp3,0.5050849318504333,0.009794922545552254,2168.9269944808207,2028.9490774464584,4513.764372551035,0.1308166692869582,-391.92572021484375,64.09833526611328,-20.307762145996094,7.016965866088867,-0.04097863659262657,6.212328910827637,-6.4180588722229,5.459049224853516,-2.7687246799468994,4.010918140411377,-2.521933078765869,3.69307279586792,-3.423210620880127,3.1335456371307373,-3.2056896686553955,2.1462345123291016,-2.890028715133667,1.8453673124313354,-3.4610025882720947,1.1768468618392944
Puccini_-_Madama_Butterfly_-_Humming_chorus.mp3,0.21995599567890167,0.004784648772329092,811.6657625162288,1437.906451173357,1350.3501679506096,0.026383438346555727,-567.892822265625,117.4883041381836,19.65658950805664,18.506103515625,9.37993335723877,5.504363059997559,0.26946699619293213,4.613105297088623,-0.5421575307846069,-1.8043220043182373,-4.129867076873779,2.6479597091674805,3.278620481491089,6.537479877471924,0.4597228467464447,1.5017828941345215,-1.665247917175293,-0.8738558292388916,-4.141019344329834,2.606961727142334
Puff-the-Magic-Dragon.mp3,0.35471343994140625,0.05460740998387337,1221.3523005010943,1977.5483906958752,2451.3101772627224,0.03588149126838235,-294.07904052734375,127.76124572753906,28.500749588012695,38.014617919921875,17.334482192993164,12.857429504394531,-1.2725005149841309,11.251449584960938,0.1472415030002594,6.088898658752441,3.509636402130127,5.438945770263672,7.66083288192749,-1.7469630241394043,-0.2943302392959595,2.444103240966797,-1.4556924104690552,7.859060764312744,-3.5732195377349854,0.9444702863693237
Rainforest.mp3,0.263574481010437,0.05738202854990959,3408.430576653948,2190.501852767293,5539.0831725885255,0.21753987882159442,-275.76171875,6.735239505767822,-2.7293107509613037,51.02122497558594,-25.57363510131836,7.77250862121582,16.82773208618164,-15.425703048706055,3.508601665496826,11.719578742980957,-21.002073287963867,13.519500732421875,-7.264710426330566,-4.357184886932373,-12.662471771240234,11.559508323669434,-11.093999862670898,4.540289402008057,0.7334683537483215,-4.232137680053711
"Ravel_-_Introduction_et_allegro_pour_harpe,_flute,_clarinette_et_quatuor_a_cordes_(1905).mp3",0.2328481376171112,0.016644444316625595,1176.2705475230198,1465.997841387094,2108.0622528359618,0.05739156528154025,-450.4998474121094,122.55055236816406,-3.3582983016967773,6.271646022796631,-0.1707332879304886,-7.25721549987793,-15.926889419555664,-15.098918914794922,-18.790555953979492,-11.854835510253906,-9.819060325622559,-3.8191564083099365,-2.6616179943084717,2.6857452392578125,-0.9939683079719543,3.7828738689422607,3.5450329780578613,2.7477385997772217,2.0412752628326416,-0.8024511337280273
